Folder, Filename, Result, ExitCode, Time, Memory, dfaSz
nim_05, nim_05_20, NoResFile, , , , 
t1, f1, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f2, Unrealizable, 0, 0.067, 0.256, 27
t1, f3, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f4, Unrealizable, 0, 0.087, 0.262, 2
t1, f5, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f6, Realizable, 0, 0.068, 0.262, 85
t1, f7, Realizable, 0, 0.038, 0.242, byPreprocess
t1, f8, Realizable, 0, 0.028, 0.242, byPreprocess
t1, f9, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f10, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f11, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f12, Realizable, 0, 0.049, 0.262, 3
t1, f13, Unrealizable, 0, 0.827, 0.308, 1341
t1, f14, Unrealizable, 0, 3.062, 0.300, 775
t1, f15, Realizable, 0, 0.147, 0.264, 145
t1, f16, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f17, Realizable, 0, 0.034, 0.242, byPreprocess
t1, f18, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f19, Stopped, 255, 19.230, 7.981, -1
t1, f20, Realizable, 0, 0.034, 0.242, byPreprocess
t1, f21, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f22, Stopped, 255, 17.760, 8.130, -1
t1, f23, Unrealizable, 0, 0.211, 0.276, 388
t1, f24, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f25, Stopped, 255, 17.680, 7.936, -1
t1, f26, Unrealizable, 0, 0.470, 0.271, 63
t1, f27, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f28, Realizable, 0, 0.028, 0.242, byPreprocess
t1, f29, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f30, Unrealizable, 0, 8.097, 0.277, 652
t1, f31, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f32, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f33, Realizable, 0, 0.060, 0.243, byPreprocess
t1, f34, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f35, Unrealizable, 0, 0.107, 0.271, 2
t1, f36, Stopped, 255, 19.200, 8.025, -1
t1, f37, Stopped, 255, 17.590, 8.047, -1
t1, f38, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f39, Unrealizable, 0, 0.071, 0.256, 1
t1, f40, Unrealizable, 0, 0.054, 0.267, 1
t1, f41, Unrealizable, 0, 0.081, 0.272, 1
t1, f42, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f43, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f44, Realizable, 0, 0.058, 0.243, byPreprocess
t1, f45, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f46, Realizable, 0, 0.054, 0.262, 3
t1, f47, Unrealizable, 0, 0.093, 0.262, 2
t1, f48, Unrealizable, 0, 0.083, 0.259, byPreprocess
t1, f49, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f50, Realizable, 0, 0.035, 0.242, byPreprocess
t1, f51, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f52, Realizable, 0, 0.033, 0.242, byPreprocess
t1, f53, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f54, Realizable, 0, 0.352, 0.270, 3
t1, f55, Realizable, 0, 0.062, 0.243, byPreprocess
t1, f56, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f57, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f58, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f59, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f60, Realizable, 0, 0.028, 0.242, byPreprocess
t1, f61, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f62, Stopped, 255, 16.500, 7.927, -1
t1, f63, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f64, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f65, Unrealizable, 0, 0.080, 0.242, byPreprocess
t1, f66, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f67, Unrealizable, 0, 0.075, 0.259, byPreprocess
t1, f68, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f69, Realizable, 0, 0.035, 0.242, byPreprocess
t1, f70, Realizable, 0, 0.040, 0.242, byPreprocess
t1, f71, Realizable, 0, 0.037, 0.242, byPreprocess
t1, f72, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f73, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f74, Realizable, 0, 0.037, 0.242, byPreprocess
t1, f75, Realizable, 0, 0.033, 0.242, byPreprocess
t1, f76, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f77, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f78, Realizable, 0, 0.036, 0.242, byPreprocess
t1, f79, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f80, Realizable, 0, 0.033, 0.242, byPreprocess
t1, f81, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f82, Realizable, 0, 0.040, 0.242, byPreprocess
t1, f83, Realizable, 0, 0.066, 0.243, byPreprocess
t1, f84, Realizable, 0, 0.034, 0.242, byPreprocess
t1, f85, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f86, Realizable, 0, 0.060, 0.243, byPreprocess
t1, f87, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f88, Unrealizable, 0, 0.080, 0.242, byPreprocess
t1, f89, Realizable, 0, 2.632, 0.306, 3
t1, f90, Realizable, 0, 0.057, 0.243, byPreprocess
t1, f91, Unrealizable, 0, 0.068, 0.256, 96
t1, f92, Realizable, 0, 0.037, 0.242, byPreprocess
t1, f93, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f94, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f95, Unrealizable, 0, 0.106, 0.262, 2
t1, f96, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f97, Realizable, 0, 0.033, 0.242, byPreprocess
t1, f98, Realizable, 0, 0.066, 0.267, 5
t1, f99, Unrealizable, 0, 0.085, 0.267, 55
t1, f100, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f101, Unrealizable, 0, 0.130, 0.285, 67
t1, f102, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f103, Realizable, 0, 0.061, 0.243, byPreprocess
t1, f104, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f105, Realizable, 0, 0.033, 0.242, byPreprocess
t1, f106, Unrealizable, 0, 0.098, 0.262, 4
t1, f107, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f108, Realizable, 0, 0.033, 0.242, byPreprocess
t1, f109, Unrealizable, 0, 0.147, 0.277, 1
t1, f110, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f111, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f112, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f113, Realizable, 0, 0.057, 0.243, byPreprocess
t1, f114, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f115, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f116, Realizable, 0, 0.060, 0.243, byPreprocess
t1, f117, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f118, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f119, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f120, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f121, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f122, Realizable, 0, 0.033, 0.242, byPreprocess
t1, f123, Realizable, 0, 0.057, 0.243, byPreprocess
t1, f124, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f125, Unrealizable, 0, 0.518, 0.275, 207
t1, f126, Realizable, 0, 0.027, 0.242, byPreprocess
t1, f127, Realizable, 0, 0.027, 0.242, byPreprocess
t1, f128, Realizable, 0, 0.055, 0.243, byPreprocess
t1, f129, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f130, Unrealizable, 0, 0.090, 0.264, 1
t1, f131, Unrealizable, 0, 0.113, 0.257, 12
t1, f132, Realizable, 0, 0.056, 0.243, byPreprocess
t1, f133, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f134, Unrealizable, 0, 0.079, 0.242, byPreprocess
t1, f135, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f136, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f137, Unrealizable, 0, 0.077, 0.256, 1
t1, f138, Unrealizable, 0, 0.093, 0.262, 5
t1, f139, Realizable, 0, 0.060, 0.256, 5
t1, f140, Stopped, 255, 18.870, 8.037, -1
t1, f141, Stopped, 255, 28.400, 7.984, -1
t1, f142, Realizable, 0, 0.028, 0.242, byPreprocess
t1, f143, Realizable, 0, 0.061, 0.279, 8
t1, f144, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f145, Unrealizable, 0, 0.083, 0.256, 8
t1, f146, Unrealizable, 0, 0.068, 0.256, 3
t1, f147, Unrealizable, 0, 0.094, 0.262, 174
t1, f148, Realizable, 0, 0.037, 0.242, byPreprocess
t1, f149, Unrealizable, 0, 0.074, 0.256, 1
t1, f150, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f151, Unrealizable, 0, 0.104, 0.280, 23
t1, f152, Unrealizable, 0, 0.094, 0.262, 2
t1, f153, Unrealizable, 0, 0.100, 0.256, 6
t1, f154, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f155, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f156, Unrealizable, 0, 0.139, 0.264, 4
t1, f157, Realizable, 0, 0.058, 0.243, byPreprocess
t1, f158, Stopped, 255, -1, 8.981, -1
t1, f159, Stopped, 255, 17.870, 8.046, -1
t1, f160, Unrealizable, 0, 0.100, 0.262, 5
t1, f161, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f162, Realizable, 0, 0.065, 0.243, byPreprocess
t1, f163, Realizable, 0, 0.057, 0.243, byPreprocess
t1, f164, Realizable, 0, 0.034, 0.242, byPreprocess
t1, f165, Unrealizable, 0, 1.476, 0.274, 46
t1, f166, Unrealizable, 0, 2.226, 0.281, 42
t1, f167, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f168, Realizable, 0, 0.056, 0.243, byPreprocess
t1, f169, Realizable, 0, 0.092, 0.256, 11
t1, f170, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f171, Realizable, 0, 0.064, 0.243, byPreprocess
t1, f172, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f173, Unrealizable, 0, 1.004, 0.298, 98
t1, f174, Realizable, 0, 0.092, 0.256, 23
t1, f175, Realizable, 0, 0.028, 0.242, byPreprocess
t1, f176, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f177, Unrealizable, 0, 0.087, 0.262, 2
t1, f178, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f179, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f180, Unrealizable, 0, 0.064, 0.256, 1
t1, f181, Realizable, 0, 0.030, 0.242, byPreprocess
t1, f182, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f183, Realizable, 0, 0.035, 0.242, byPreprocess
t1, f184, Realizable, 0, 0.031, 0.242, byPreprocess
t1, f185, Unrealizable, 0, 0.077, 0.268, 4
t1, f186, Realizable, 0, 0.063, 0.243, byPreprocess
t1, f187, Unrealizable, 0, 0.061, 0.267, 1
t1, f188, Unrealizable, 0, 0.062, 0.267, 1
t1, f189, Realizable, 0, 0.034, 0.242, byPreprocess
t1, f190, Realizable, 0, 0.028, 0.242, byPreprocess
t1, f191, Realizable, 0, 0.033, 0.242, byPreprocess
t1, f192, Unrealizable, 0, 0.058, 0.267, 1
t1, f193, Realizable, 0, 0.059, 0.243, byPreprocess
t1, f194, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f195, Realizable, 0, 0.029, 0.242, byPreprocess
t1, f196, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f197, Realizable, 0, 0.036, 0.242, byPreprocess
t1, f198, Realizable, 0, 0.032, 0.242, byPreprocess
t1, f199, Realizable, 0, 0.063, 0.243, byPreprocess
t1, f200, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f1, Realizable, 0, 0.026, 0.242, byPreprocess
t2, f2, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f3, Unrealizable, 0, 0.760, 0.267, 313
t2, f4, Realizable, 0, 0.045, 0.243, byPreprocess
t2, f5, Realizable, 0, 0.035, 0.242, byPreprocess
t2, f6, Stopped, 255, 22.730, 9.031, -1
t2, f7, Realizable, 0, 0.023, 0.242, byPreprocess
t2, f8, Realizable, 0, 0.024, 0.242, byPreprocess
t2, f9, Stopped, 255, 18.060, 7.998, -1
t2, f10, Realizable, 0, 0.767, 0.256, 81
t2, f11, Unrealizable, 0, 0.078, 0.242, byPreprocess
t2, f12, Stopped, 255, 21.240, 8.996, -1
t2, f13, Realizable, 0, 0.036, 0.242, byPreprocess
t2, f14, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f15, Unrealizable, 0, 0.122, 0.285, 1
t2, f16, Realizable, 0, 0.034, 0.242, byPreprocess
t2, f17, Unrealizable, 0, 0.077, 0.267, 1
t2, f18, Unrealizable, 0, 0.067, 0.279, 1
t2, f19, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f20, Realizable, 0, 0.027, 0.242, byPreprocess
t2, f21, Unrealizable, 0, 0.289, 0.268, 6
t2, f22, Realizable, 0, 0.046, 0.243, byPreprocess
t2, f23, Unrealizable, 0, 0.091, 0.256, 3
t2, f24, Realizable, 0, 0.061, 0.243, byPreprocess
t2, f25, Stopped, 255, 20.340, 7.994, -1
t2, f26, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f27, Realizable, 0, 0.072, 0.262, 31
t2, f28, Unrealizable, 0, 0.079, 0.262, 2
t2, f29, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f30, Stopped, 255, 16.860, 7.997, -1
t2, f31, Stopped, 255, 16.840, 7.978, -1
t2, f32, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f33, Unrealizable, 0, 0.355, 0.279, 8
t2, f34, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f35, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f36, Realizable, 0, 0.029, 0.242, byPreprocess
t2, f37, Unrealizable, 0, 0.118, 0.280, 85
t2, f38, Realizable, 0, 0.051, 0.243, byPreprocess
t2, f39, Realizable, 0, 14.487, 0.470, 2938
t2, f40, Realizable, 0, 0.045, 0.243, byPreprocess
t2, f41, Unrealizable, 0, 0.300, 0.293, 7
t2, f42, Realizable, 0, 0.023, 0.242, byPreprocess
t2, f43, Realizable, 0, 0.024, 0.242, byPreprocess
t2, f44, Realizable, 0, 0.045, 0.243, byPreprocess
t2, f45, Realizable, 0, 0.026, 0.242, byPreprocess
t2, f46, Realizable, 0, 0.047, 0.243, byPreprocess
t2, f47, Stopped, 255, 18.420, 8.012, -1
t2, f48, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f49, Realizable, 0, 0.024, 0.242, byPreprocess
t2, f50, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f51, Unrealizable, 0, 1.074, 0.274, 2
t2, f52, Realizable, 0, 0.026, 0.242, byPreprocess
t2, f53, Unrealizable, 0, 0.068, 0.243, byPreprocess
t2, f54, Realizable, 0, 0.023, 0.242, byPreprocess
t2, f55, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f56, Realizable, 0, 0.036, 0.242, byPreprocess
t2, f57, Realizable, 0, 0.036, 0.242, byPreprocess
t2, f58, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f59, Unrealizable, 0, 0.092, 0.285, 1
t2, f60, Realizable, 0, 0.036, 0.242, byPreprocess
t2, f61, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f62, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f63, Stopped, 255, 22.840, 7.973, -1
t2, f64, Unrealizable, 0, 0.556, 0.280, 1
t2, f65, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f66, Realizable, 0, 2.217, 0.301, 220
t2, f67, Unrealizable, 0, 1.236, 0.270, 2
t2, f68, Realizable, 0, 0.054, 0.243, byPreprocess
t2, f69, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f70, Realizable, 0, 0.025, 0.242, byPreprocess
t2, f71, Stopped, 255, 16.120, 8.965, -1
t2, f72, Realizable, 0, 0.074, 0.262, 10
t2, f73, Realizable, 0, 0.051, 0.243, byPreprocess
t2, f74, Realizable, 0, 0.118, 0.280, 54
t2, f75, Realizable, 0, 0.048, 0.243, byPreprocess
t2, f76, Realizable, 0, 0.049, 0.243, byPreprocess
t2, f77, Realizable, 0, 0.050, 0.243, byPreprocess
t2, f78, Realizable, 0, 0.023, 0.242, byPreprocess
t2, f79, Stopped, 255, 18.280, 9.117, -1
t2, f80, Realizable, 0, 0.022, 0.242, byPreprocess
t2, f81, Unrealizable, 0, 0.066, 0.258, byPreprocess
t2, f82, Realizable, 0, 0.026, 0.242, byPreprocess
t2, f83, Realizable, 0, 0.027, 0.242, byPreprocess
t2, f84, Realizable, 0, 0.023, 0.242, byPreprocess
t2, f85, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f86, Unrealizable, 0, 0.064, 0.258, byPreprocess
t2, f87, Realizable, 0, 0.025, 0.242, byPreprocess
t2, f88, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f89, Realizable, 0, 0.024, 0.242, byPreprocess
t2, f90, Realizable, 0, 0.023, 0.242, byPreprocess
t2, f91, Realizable, 0, 0.025, 0.242, byPreprocess
t2, f92, Realizable, 0, 0.048, 0.243, byPreprocess
t2, f93, Unrealizable, 0, 0.099, 0.262, 1
t2, f94, Stopped, 255, 17.300, 9.031, -1
t2, f95, Realizable, 0, 0.025, 0.242, byPreprocess
t2, f96, Realizable, 0, 0.024, 0.242, byPreprocess
t2, f97, Realizable, 0, 0.153, 0.280, 3
t2, f98, Realizable, 0, 0.022, 0.242, byPreprocess
t2, f99, Realizable, 0, 0.027, 0.242, byPreprocess
t2, f100, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f101, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f102, Realizable, 0, 0.116, 0.280, 6
t2, f103, Stopped, 255, 17.050, 7.906, -1
t2, f104, Unrealizable, 0, 0.127, 0.257, 69
t2, f105, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f106, Realizable, 0, 0.032, 0.242, byPreprocess
t2, f107, Unrealizable, 0, 0.128, 0.286, 3
t2, f108, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f109, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f110, Realizable, 0, 0.029, 0.242, byPreprocess
t2, f111, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f112, Realizable, 0, 0.035, 0.242, byPreprocess
t2, f113, Realizable, 0, 0.068, 0.243, byPreprocess
t2, f114, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f115, Realizable, 0, 0.057, 0.243, byPreprocess
t2, f116, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f117, Realizable, 0, 0.032, 0.242, byPreprocess
t2, f118, Unrealizable, 0, 0.061, 0.256, 1
t2, f119, Unrealizable, 0, 0.073, 0.256, 1
t2, f120, Realizable, 0, 0.056, 0.243, byPreprocess
t2, f121, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f122, Stopped, 255, 19.600, 8.150, -1
t2, f123, Unrealizable, 0, 0.110, 0.280, 48
t2, f124, Unrealizable, 0, 0.130, 0.262, 2
t2, f125, Realizable, 0, 0.326, 0.302, 3
t2, f126, Realizable, 0, 0.032, 0.242, byPreprocess
t2, f127, Realizable, 0, 0.073, 0.267, 5
t2, f128, Realizable, 0, 0.038, 0.242, byPreprocess
t2, f129, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f130, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f131, Realizable, 0, 0.380, 0.278, 3
t2, f132, Realizable, 0, 0.034, 0.242, byPreprocess
t2, f133, Realizable, 0, 0.059, 0.243, byPreprocess
t2, f134, Unrealizable, 0, 1.600, 0.285, 119
t2, f135, Realizable, 0, 0.029, 0.242, byPreprocess
t2, f136, Realizable, 0, 0.032, 0.242, byPreprocess
t2, f137, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f138, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f139, Realizable, 0, 0.032, 0.242, byPreprocess
t2, f140, Unrealizable, 0, 0.082, 0.242, byPreprocess
t2, f141, Stopped, 255, 20.570, 7.970, -1
t2, f142, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f143, Realizable, 0, 0.034, 0.242, byPreprocess
t2, f144, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f145, Unrealizable, 0, 0.099, 0.285, 1
t2, f146, Realizable, 0, 0.066, 0.243, byPreprocess
t2, f147, Unrealizable, 0, 0.083, 0.285, 13
t2, f148, Stopped, 255, 16.850, 7.944, -1
t2, f149, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f150, Realizable, 0, 0.034, 0.242, byPreprocess
t2, f151, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f152, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f153, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f154, Unrealizable, 0, 0.104, 0.285, 1
t2, f155, Unrealizable, 0, 0.093, 0.256, 2
t2, f156, Unrealizable, 0, 33.573, 0.495, 5541
t2, f157, Realizable, 0, 0.036, 0.242, byPreprocess
t2, f158, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f159, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f160, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f161, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f162, Realizable, 0, 0.144, 0.263, 3
t2, f163, Realizable, 0, 0.032, 0.242, byPreprocess
t2, f164, Realizable, 0, 0.058, 0.243, byPreprocess
t2, f165, Realizable, 0, 0.034, 0.242, byPreprocess
t2, f166, Realizable, 0, 0.030, 0.242, byPreprocess
t2, f167, Unrealizable, 0, 0.578, 0.281, 121
t2, f168, Realizable, 0, 0.059, 0.243, byPreprocess
t2, f169, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f170, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f171, Realizable, 0, 0.029, 0.242, byPreprocess
t2, f172, Realizable, 0, 0.029, 0.242, byPreprocess
t2, f173, Unrealizable, 0, 0.130, 0.279, 27
t2, f174, Stopped, 255, 18.440, 8.016, -1
t2, f175, Realizable, 0, 0.031, 0.242, byPreprocess
t2, f176, Realizable, 0, 0.064, 0.243, byPreprocess
t2, f177, Realizable, 0, 0.033, 0.242, byPreprocess
t2, f178, Unrealizable, 0, 0.398, 0.262, 2
t2, f179, Stopped, 255, 23.160, 7.983, -1
t2, f180, Stopped, 255, 19.630, 8.989, -1
t2, f181, Unrealizable, 0, 0.085, 0.256, 62
t2, f182, Realizable, 0, 0.163, 0.270, 93
t2, f183, Realizable, 0, 0.035, 0.242, byPreprocess
t2, f184, Realizable, 0, 0.034, 0.242, byPreprocess
t2, f185, Stopped, 255, 18.400, 9.094, -1
t2, f186, Unrealizable, 0, 0.990, 0.281, 4
t2, f187, Unrealizable, 0, 0.092, 0.279, 1
t2, f188, Unrealizable, 0, 0.099, 0.257, 19
t2, f189, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f190, Realizable, 0, 0.026, 0.242, byPreprocess
t2, f191, Unrealizable, 0, 0.960, 0.285, 1
t2, f192, Realizable, 0, 0.023, 0.242, byPreprocess
t2, f193, Realizable, 0, 0.024, 0.242, byPreprocess
t2, f194, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f195, Realizable, 0, 0.024, 0.242, byPreprocess
t2, f196, Stopped, 255, 17.700, 8.048, -1
t2, f197, Realizable, 0, 0.028, 0.242, byPreprocess
t2, f198, Realizable, 0, 0.025, 0.242, byPreprocess
t2, f199, Unrealizable, 0, 0.215, 0.288, 33
t2, f200, Realizable, 0, 0.031, 0.242, byPreprocess
t3, f1, Realizable, 0, 0.024, 0.242, byPreprocess
t3, f2, Stopped, 255, 23.360, 8.008, -1
t3, f3, Realizable, 0, 0.039, 0.242, byPreprocess
t3, f4, Realizable, 0, 0.025, 0.242, byPreprocess
t3, f5, Realizable, 0, 0.030, 0.242, byPreprocess
t3, f6, Stopped, 255, 17.380, 7.978, -1
t3, f7, Stopped, 124, 1800.010, 0.371, -1
t3, f8, Stopped, 255, 25.270, 7.987, -1
t3, f9, Realizable, 0, 11.452, 0.311, 10
t3, f10, Realizable, 0, 0.038, 0.242, byPreprocess
t3, f11, Realizable, 0, 0.031, 0.242, byPreprocess
t3, f12, Unrealizable, 0, 0.065, 0.268, 3
t3, f13, Realizable, 0, 0.031, 0.242, byPreprocess
t3, f14, Unrealizable, 0, 0.607, 0.273, 11
t3, f15, Stopped, 255, 16.880, 9.013, -1
t3, f16, Realizable, 0, 0.031, 0.242, byPreprocess
t3, f17, Realizable, 0, 0.031, 0.242, byPreprocess
t3, f18, Unrealizable, 0, 3.770, 0.326, 1360
t3, f19, Realizable, 0, 0.030, 0.242, byPreprocess
t3, f20, Realizable, 0, 0.028, 0.242, byPreprocess
t3, f21, Realizable, 0, 0.023, 0.242, byPreprocess
t3, f22, Realizable, 0, 0.026, 0.242, byPreprocess
t3, f23, Realizable, 0, 0.035, 0.242, byPreprocess
t3, f24, Stopped, 255, 21.470, 9.039, -1
t3, f25, Realizable, 0, 0.036, 0.242, byPreprocess
t3, f26, Realizable, 0, 0.064, 0.243, byPreprocess
t3, f27, Realizable, 0, 0.027, 0.242, byPreprocess
t3, f28, Stopped, 255, 21.610, 9.185, -1
t3, f29, Realizable, 0, 0.025, 0.242, byPreprocess
t3, f30, Unrealizable, 0, 38.807, 0.490, 4298
t3, f31, Realizable, 0, 0.029, 0.242, byPreprocess
t3, f32, Realizable, 0, 0.061, 0.243, byPreprocess
t3, f33, Realizable, 0, 0.030, 0.242, byPreprocess
t3, f34, Realizable, 0, 0.030, 0.242, byPreprocess
t3, f35, Unrealizable, 0, 53.887, 0.475, 2506
t3, f36, Realizable, 0, 0.031, 0.242, byPreprocess
t3, f37, Realizable, 0, 0.030, 0.242, byPreprocess
t3, f38, Stopped, 255, 19.700, 8.129, -1
t3, f39, Realizable, 0, 0.030, 0.242, byPreprocess
t3, f40, Realizable, 0, 0.029, 0.242, byPreprocess
t3, f41, Stopped, 255, 22.450, 9.000, -1
t3, f42, Realizable, 0, 0.029, 0.242, byPreprocess
t3, f43, Stopped, 255, 544.540, 9.060, -1
t3, f44, Unrealizable, 0, 0.131, 0.280, 1
t3, f45, Unrealizable, 0, 0.084, 0.243, byPreprocess
t3, f46, Realizable, 0, 0.051, 0.243, byPreprocess
t3, f47, Unrealizable, 0, 0.069, 0.259, byPreprocess
t3, f48, Unrealizable, 0, 0.137, 0.279, 1
t3, f49, Stopped, 255, 20.860, 7.987, -1
t3, f50, Realizable, 0, 0.028, 0.242, byPreprocess
t3, f51, Unrealizable, 0, 0.107, 0.279, 1
t3, f52, Realizable, 0, 0.029, 0.242, byPreprocess
t3, f53, Realizable, 0, 0.029, 0.242, byPreprocess
t3, f54, Realizable, 0, 0.053, 0.243, byPreprocess
t3, f55, Unrealizable, 0, 0.552, 0.256, 1
t3, f56, Stopped, 255, 16.330, 7.951, -1
t3, f57, Unrealizable, 0, 0.252, 0.259, 17
t3, f58, Realizable, 0, 0.030, 0.242, byPreprocess
t3, f59, Realizable, 0, 0.028, 0.242, byPreprocess
t3, f60, Unrealizable, 0, 1.635, 0.288, 731
t3, f61, Realizable, 0, 0.033, 0.242, byPreprocess
t3, f62, Realizable, 0, 0.035, 0.242, byPreprocess
t3, f63, Realizable, 0, 0.029, 0.242, byPreprocess
