Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz
t5, f177, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t5, f178, Realizable, 0, 0.000, 0.025, 0.040, 0.258, 0
t5, f179, Realizable, 0, 0.000, 0.027, 0.055, 0.261, 0
t5, f180, Realizable, 0, 0.000, 0.049, 0.059, 0.257, 0
t5, f181, Unrealizable, 0, 0.000, 0.045, 0.055, 0.256, 4
t5, f182, Realizable, 0, 0.000, 0.020, 0.027, 0.256, 0
t5, f183, Realizable, 0, 0.000, 0.021, 0.028, 0.256, 0
t5, f184, Realizable, 0, 0.000, 0.020, 0.027, 0.256, 0
t5, f185, Realizable, 0, 0.000, 0.068, 2.212, 0.322, 96
t5, f186, Realizable, 0, 0.000, 0.055, 0.064, 0.258, 0
t5, f187, Unrealizable, 0, 0.000, 0.067, 0.156, 0.287, 0
t5, f188, Realizable, 0, 0.000, 0.027, 0.037, 0.256, 0
t5, f189, Realizable, 0, 0.000, 0.025, 0.039, 0.257, 0
t5, f190, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t5, f191, Unrealizable, 0, 0.000, 0.041, 38.293, 0.579, 62
t5, f192, Realizable, 0, 0.000, 0.020, 0.027, 0.256, 0
t5, f193, Realizable, 0, 0.000, 0.023, 0.035, 0.258, 0
t5, f194, Realizable, 0, 0.000, 0.022, 0.037, 0.259, 0
t5, f195, Realizable, 0, 0.000, 0.049, 0.057, 0.257, 0
t5, f196, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t5, f197, Realizable, 0, 0.000, 0.027, 0.059, 0.262, 0
t5, f198, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t5, f199, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t5, f200, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f1, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t6, f2, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t6, f3, Realizable, 0, 0.000, 0.027, 0.038, 0.257, 0
t6, f4, Stopped, 124, no_output, no_output, 1800.410, 5.662, no_output
t6, f5, Stopped, 124, no_output, no_output, 1800.080, 3.057, no_output
t6, f6, Realizable, 0, 0.000, 0.018, 0.034, 0.259, 0
t6, f7, Unrealizable, 0, 0.000, 0.045, 29.258, 0.592, 117
t6, f8, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t6, f9, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0
t6, f10, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t6, f11, Stopped, 124, no_output, no_output, 1800.230, 2.507, no_output
t6, f12, Stopped, 124, no_output, no_output, 1800.570, 6.712, no_output
t6, f13, Stopped, 124, no_output, no_output, 1800.110, 1.095, no_output
t6, f14, Unrealizable, 0, 0.000, 0.043, 0.074, 0.257, 4
t6, f15, Realizable, 0, 0.000, 0.026, 0.034, 0.256, 0
t6, f16, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f17, Realizable, 0, 0.000, 0.025, 0.037, 0.257, 0
t6, f18, Realizable, 0, 0.000, 0.052, 0.069, 0.260, 0
t6, f19, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t6, f20, Stopped, 124, no_output, no_output, 1800.160, 1.879, no_output
t6, f21, Realizable, 0, 0.000, 0.027, 0.047, 0.259, 0
t6, f22, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f23, Unrealizable, 0, 0.000, 0.048, 21.310, 0.555, 93
t6, f24, Realizable, 0, 0.000, 0.055, 0.066, 0.258, 0
t6, f25, Stopped, 124, no_output, no_output, 1800.010, 0.462, no_output
t6, f26, Realizable, 0, 0.000, 0.028, 0.052, 0.260, 0
t6, f27, Realizable, 0, 0.000, 0.045, 0.067, 0.256, 5
t6, f28, Realizable, 0, 0.000, 0.028, 0.068, 0.264, 0
t6, f29, Realizable, 0, 0.000, 0.025, 0.042, 0.258, 0
t6, f30, Stopped, 124, no_output, no_output, 1800.220, 2.156, no_output
t6, f31, Realizable, 0, 0.000, 0.028, 0.367, 0.312, 0
t6, f32, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t6, f33, Unrealizable, 0, 0.000, 0.053, 1184.590, 0.915, 1163
t6, f34, Stopped, 124, no_output, no_output, 1800.270, 3.242, no_output
t6, f35, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f36, Stopped, 124, no_output, no_output, 1800.310, 3.458, no_output
t6, f37, Realizable, 0, 0.000, 0.025, 0.041, 0.259, 0
t6, f38, Stopped, 124, no_output, no_output, 1800.120, 1.365, no_output
t6, f39, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t6, f40, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f41, Realizable, 0, 0.000, 0.051, 0.068, 0.259, 0
t6, f42, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f43, Stopped, 124, no_output, no_output, 1800.170, 2.118, no_output
t6, f44, Stopped, 124, no_output, no_output, 1800.110, 1.298, no_output
t6, f45, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t6, f46, Stopped, 124, no_output, no_output, 1800.170, 2.258, no_output
t6, f47, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t6, f48, Stopped, 124, no_output, no_output, 1800.270, 3.981, no_output
t6, f49, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t6, f50, Realizable, 0, 0.000, 0.043, 0.110, 0.270, 0
t6, f51, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0
t6, f52, Realizable, 0, 0.000, 0.023, 0.127, 0.273, 0
t6, f53, Realizable, 0, 0.000, 0.023, 0.036, 0.257, 0
t6, f54, Realizable, 0, 0.000, 0.019, 0.029, 0.256, 0
t6, f55, Unrealizable, 0, 0.000, 0.062, 0.073, 0.257, 0
t6, f56, Realizable, 0, 0.000, 0.041, 0.052, 0.257, 0
t6, f57, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t6, f58, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t6, f59, Realizable, 0, 0.000, 0.042, 0.052, 0.258, 0
t6, f60, Realizable, 0, 0.000, 0.019, 0.026, 0.256, 0
t6, f61, Stopped, 124, no_output, no_output, 1800.170, 2.874, no_output
t6, f62, Realizable, 0, 0.000, 0.020, 0.030, 0.256, 0
t6, f63, Realizable, 0, 0.000, 0.018, 0.026, 0.256, 0
t6, f64, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t6, f65, Realizable, 0, 0.000, 0.045, 0.053, 0.257, 0
t6, f66, Stopped, 124, no_output, no_output, 1800.050, 0.680, no_output
t6, f67, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0
t6, f68, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t6, f69, Realizable, 0, 0.000, 0.036, 708.239, 1.983, 13
t6, f70, Realizable, 0, 0.000, 0.017, 0.025, 0.256, 0
t6, f71, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t6, f72, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t6, f73, Realizable, 0, 0.000, 0.039, 115.943, 0.682, 13
t6, f74, Realizable, 0, 0.000, 0.020, 0.137, 0.276, 0
t6, f75, Unrealizable, 0, 0.000, 0.034, 1.299, 0.295, 4
t6, f76, Unrealizable, 0, 0.000, 0.054, 0.062, 0.257, 0
t6, f77, Unrealizable, 0, 0.000, 0.035, 6.742, 0.481, 12
t6, f78, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f79, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f80, Stopped, 124, no_output, no_output, 1800.140, 2.010, no_output
t6, f81, Realizable, 0, 0.000, 0.028, 0.042, 0.258, 0
t6, f82, Stopped, 124, no_output, no_output, 1800.060, 0.512, no_output
t6, f83, Stopped, 124, no_output, no_output, 1800.110, 1.327, no_output
t6, f84, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t6, f85, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t6, f86, Realizable, 0, 0.000, 0.026, 0.039, 0.257, 0
t6, f87, Stopped, 124, no_output, no_output, 1800.350, 4.086, no_output
t6, f88, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f89, Stopped, 124, no_output, no_output, 1800.060, 0.647, no_output
t6, f90, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f91, Unrealizable, 0, 0.000, 0.071, 0.081, 0.257, 0
t6, f92, Stopped, 124, no_output, no_output, 1800.390, 7.490, no_output
t6, f93, Stopped, 124, no_output, no_output, 1800.010, 0.960, no_output
t6, f94, Realizable, 0, 0.000, 0.025, 0.053, 0.262, 0
t6, f95, Stopped, 124, no_output, no_output, 1800.000, 0.772, no_output
t6, f96, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t6, f97, Realizable, 0, 0.000, 0.026, 0.054, 0.262, 0
t6, f98, Realizable, 0, 0.000, 0.024, 0.036, 0.257, 0
t6, f99, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t6, f100, Stopped, 124, no_output, no_output, 1800.120, 2.032, no_output
t6, f101, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t6, f102, Realizable, 0, 0.000, 0.021, 0.036, 0.258, 0
t6, f103, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t6, f104, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t6, f105, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t6, f106, Realizable, 0, 0.000, 0.020, 0.027, 0.256, 0
t6, f107, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t6, f108, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t6, f109, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t6, f110, Realizable, 0, 0.000, 0.024, 0.052, 0.261, 0
t6, f111, Stopped, 124, no_output, no_output, 1800.430, 5.383, no_output
t6, f112, Realizable, 0, 0.000, 0.022, 0.031, 0.256, 0
t6, f113, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t6, f114, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0
t6, f115, Stopped, 124, no_output, no_output, 1800.130, 1.622, no_output
t6, f116, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t6, f117, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t6, f118, Unrealizable, 0, 0.000, 0.073, 742.541, 2.071, 5
t6, f119, Realizable, 0, 0.000, 0.027, 0.036, 0.256, 0
t6, f120, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0
t6, f121, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f122, Realizable, 0, 0.000, 0.026, 0.049, 0.260, 0
t6, f123, Realizable, 0, 0.000, 0.050, 0.060, 0.257, 0
t6, f124, Stopped, 124, no_output, no_output, 1800.110, 3.020, no_output
t6, f125, Stopped, 124, no_output, no_output, 1800.010, 0.124, no_output
t6, f126, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0
t6, f127, Realizable, 0, 0.000, 0.049, 0.057, 0.257, 0
t6, f128, Unrealizable, 0, 0.000, 0.076, 366.705, 0.854, 4
t6, f129, Realizable, 0, 0.000, 0.025, 0.034, 0.256, 0
t6, f130, Realizable, 0, 0.000, 0.045, 0.054, 0.256, 5
t6, f131, Realizable, 0, 0.000, 0.028, 0.038, 0.256, 0
t6, f132, Unrealizable, 0, 0.000, 0.045, 0.752, 0.283, 5
t6, f133, Realizable, 0, 0.000, 0.026, 0.054, 0.261, 0
t6, f134, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f135, Realizable, 0, 0.000, 0.025, 0.055, 0.262, 0
t6, f136, Unrealizable, 0, 0.000, 0.071, 0.149, 0.262, 8
t6, f137, Realizable, 0, 0.000, 0.027, 0.038, 0.256, 0
t6, f138, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t6, f139, Realizable, 0, 0.000, 0.025, 0.037, 0.257, 0
t6, f140, Stopped, 124, no_output, no_output, 1800.340, 4.312, no_output
t6, f141, Realizable, 0, 0.000, 0.054, 0.065, 0.257, 0
t6, f142, Unrealizable, 0, 0.000, 0.049, 0.112, 0.258, 4
t6, f143, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f144, Realizable, 0, 0.000, 0.026, 0.040, 0.257, 0
t6, f145, Stopped, 124, no_output, no_output, 1800.070, 0.770, no_output
t6, f146, Realizable, 0, 0.000, 0.047, 1108.940, 1.868, 118
t6, f147, Unrealizable, 0, 0.000, 0.047, 42.205, 0.653, 41
t6, f148, Realizable, 0, 0.000, 0.029, 0.045, 0.258, 0
t6, f149, Stopped, 124, no_output, no_output, 1800.320, 3.907, no_output
t6, f150, Unrealizable, 0, 0.000, 0.048, 0.992, 0.284, 5
t6, f151, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f152, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t6, f153, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f154, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f155, Realizable, 0, 0.000, 0.026, 0.038, 0.258, 0
t6, f156, Realizable, 0, 0.000, 0.057, 0.066, 0.257, 0
t6, f157, Realizable, 0, 0.000, 0.025, 0.034, 0.256, 0
t6, f158, Unrealizable, 0, 0.000, 0.070, 5.941, 0.521, 83
t6, f159, Stopped, 124, no_output, no_output, 1800.310, 3.802, no_output
t6, f160, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t6, f161, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t6, f162, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t6, f163, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t6, f164, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0
t6, f165, Unrealizable, 0, 0.000, 0.078, 144.315, 0.784, 26
t6, f166, Realizable, 0, 0.000, 0.025, 0.034, 0.256, 0
t6, f167, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t6, f168, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t6, f169, Realizable, 0, 0.000, 0.027, 0.038, 0.257, 0
t6, f170, Stopped, 124, no_output, no_output, 1800.270, 3.199, no_output
t6, f171, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t6, f172, Realizable, 0, 0.000, 0.025, 0.043, 0.259, 0
t6, f173, Unrealizable, 0, 0.000, 0.039, 0.053, 0.256, 4
t6, f174, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t6, f175, Realizable, 0, 0.000, 0.040, 0.057, 0.256, 5
t6, f176, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t6, f177, Realizable, 0, 0.000, 0.021, 0.028, 0.256, 0
t6, f178, Realizable, 0, 0.000, 0.025, 0.041, 0.258, 0
t6, f179, Realizable, 0, 0.000, 0.026, 0.037, 0.257, 0
t6, f180, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f181, Realizable, 0, 0.000, 0.054, 0.070, 0.258, 0
t6, f182, Stopped, 124, no_output, no_output, 1800.250, 2.572, no_output
t6, f183, Realizable, 0, 0.000, 0.024, 0.042, 0.259, 0
t6, f184, Realizable, 0, 0.000, 0.026, 0.038, 0.257, 0
t6, f185, Unrealizable, 0, 0.000, 0.046, 1.434, 0.343, 4
t6, f186, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t6, f187, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t6, f188, Realizable, 0, 0.000, 0.021, 0.033, 0.258, 0
t6, f189, Stopped, 124, no_output, no_output, 1800.110, 1.240, no_output
t6, f190, Unrealizable, 0, 0.000, 0.074, 347.007, 1.477, 84
t6, f191, Stopped, 124, no_output, no_output, 1800.210, 2.277, no_output
t6, f192, Realizable, 0, 0.000, 0.047, 0.056, 0.256, 0
t6, f193, Realizable, 0, 0.000, 0.025, 0.037, 0.257, 0
t6, f194, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t6, f195, Unrealizable, 0, 0.000, 0.073, 25.441, 0.579, 16
t6, f196, Stopped, 124, no_output, no_output, 1800.380, 4.377, no_output
t6, f197, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t6, f198, Stopped, 124, no_output, no_output, 1800.410, 5.044, no_output
t6, f199, Stopped, 124, no_output, no_output, 1800.540, 6.672, no_output
t6, f200, Realizable, 0, 0.000, 0.048, 0.059, 0.257, 0
t7, f1, Realizable, 0, 0.000, 0.027, 0.047, 0.259, 0
t7, f2, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f3, Realizable, 0, 0.000, 0.056, 0.066, 0.257, 0
t7, f4, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f5, Unrealizable, 0, 0.000, 0.077, 21.732, 0.897, 6
t7, f6, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f7, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t7, f8, Stopped, 124, no_output, no_output, 1800.250, 4.415, no_output
t7, f9, Stopped, 124, no_output, no_output, 1800.200, 2.799, no_output
t7, f10, Unrealizable, 0, 0.000, 0.050, 0.186, 0.272, 4
t7, f11, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f12, Realizable, 0, 0.000, 0.022, 0.031, 0.256, 0
t7, f13, Realizable, 0, 0.000, 0.053, 0.085, 0.264, 0
t7, f14, Realizable, 0, 0.000, 0.055, 0.064, 0.258, 0
t7, f15, Realizable, 0, 0.000, 0.052, 0.082, 0.263, 0
t7, f16, Realizable, 0, 0.000, 0.049, 0.062, 0.258, 0
t7, f17, Realizable, 0, 0.000, 0.027, 0.823, 0.352, 0
t7, f18, Unrealizable, 0, 0.000, 0.044, 691.695, 0.975, 5
t7, f19, Unrealizable, 0, 0.000, 0.049, 18.133, 0.555, 55
t7, f20, Realizable, 0, 0.000, 0.027, 0.054, 0.261, 0
t7, f21, Stopped, 124, no_output, no_output, 1800.100, 1.264, no_output
t7, f22, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f23, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t7, f24, Realizable, 0, 0.000, 0.077, 8.400, 0.408, 53
t7, f25, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f26, Realizable, 0, 0.000, 0.051, 0.271, 0.300, 0
t7, f27, Unrealizable, 0, 0.000, 0.068, 0.121, 0.258, 5
t7, f28, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t7, f29, Realizable, 0, 0.000, 0.023, 0.034, 0.256, 0
t7, f30, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f31, Realizable, 0, 0.000, 0.043, 0.054, 0.256, 4
t7, f32, Realizable, 0, 0.000, 0.049, 4.179, 0.359, 6
t7, f33, Realizable, 0, 0.000, 0.023, 0.034, 0.256, 0
t7, f34, Realizable, 0, 0.000, 0.026, 0.046, 0.259, 0
t7, f35, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f36, Realizable, 0, 0.000, 0.024, 0.035, 0.257, 0
t7, f37, Realizable, 0, 0.000, 0.024, 0.032, 0.256, 0
t7, f38, Stopped, 124, no_output, no_output, 1800.170, 1.876, no_output
t7, f39, Stopped, 124, no_output, no_output, 1800.140, 1.467, no_output
t7, f40, Realizable, 0, 0.000, 0.024, 0.032, 0.256, 0
t7, f41, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0
t7, f42, Stopped, 124, no_output, no_output, 1800.640, 8.541, no_output
t7, f43, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f44, Realizable, 0, 0.000, 0.026, 0.035, 0.256, 0
t7, f45, Realizable, 0, 0.000, 0.027, 0.038, 0.256, 0
t7, f46, Realizable, 0, 0.000, 0.056, 0.078, 0.260, 0
t7, f47, Realizable, 0, 0.000, 0.028, 0.483, 0.322, 0
t7, f48, Realizable, 0, 0.000, 0.025, 0.034, 0.256, 0
t7, f49, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t7, f50, Realizable, 0, 0.000, 0.027, 0.040, 0.257, 0
t7, f51, Unrealizable, 0, 0.000, 0.050, 7.840, 0.456, 60
t7, f52, Realizable, 0, 0.000, 0.050, 0.060, 0.257, 0
t7, f53, Realizable, 0, 0.000, 0.045, 0.064, 0.256, 15
t7, f54, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f55, Realizable, 0, 0.000, 0.026, 0.038, 0.256, 0
t7, f56, Realizable, 0, 0.000, 0.028, 0.042, 0.258, 0
t7, f57, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f58, Realizable, 0, 0.000, 0.028, 0.040, 0.257, 0
t7, f59, Unrealizable, 0, 0.000, 0.080, 0.120, 0.258, 6
t7, f60, Stopped, 124, no_output, no_output, 1800.350, 4.283, no_output
t7, f61, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f62, Stopped, 124, no_output, no_output, 1800.500, 6.260, no_output
t7, f63, Realizable, 0, 0.000, 0.057, 0.146, 0.272, 0
t7, f64, Realizable, 0, 0.000, 0.030, 0.062, 0.262, 0
t7, f65, Realizable, 0, 0.000, 0.027, 0.067, 0.263, 0
t7, f66, Unrealizable, 0, 0.000, 0.054, 77.890, 0.488, 28
t7, f67, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t7, f68, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f69, Realizable, 0, 0.000, 0.026, 0.037, 0.256, 0
t7, f70, Realizable, 0, 0.000, 0.069, 9.762, 0.395, 108
t7, f71, Realizable, 0, 0.000, 0.052, 0.064, 0.257, 0
t7, f72, Stopped, 124, no_output, no_output, 1800.310, 3.835, no_output
t7, f73, Stopped, 124, no_output, no_output, 1800.100, 1.216, no_output
t7, f74, Stopped, 124, no_output, no_output, 1800.100, 0.913, no_output
t7, f75, Unrealizable, 0, 0.000, 0.072, 0.082, 0.256, 0
t7, f76, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f77, Realizable, 0, 0.000, 0.025, 0.038, 0.257, 0
t7, f78, Stopped, 124, no_output, no_output, 1800.050, 0.699, no_output
t7, f79, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f80, Realizable, 0, 0.000, 0.030, 0.051, 0.260, 0
t7, f81, Realizable, 0, 0.000, 0.055, 0.088, 0.264, 0
t7, f82, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f83, Stopped, 124, no_output, no_output, 1800.150, 1.718, no_output
t7, f84, Realizable, 0, 0.000, 0.030, 0.076, 0.265, 0
t7, f85, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f86, Realizable, 0, 0.000, 0.025, 0.415, 0.313, 0
t7, f87, Unrealizable, 0, 0.000, 0.061, 0.330, 0.275, 48
t7, f88, Realizable, 0, 0.000, 0.023, 0.030, 0.256, 0
t7, f89, Stopped, 124, no_output, no_output, 1800.210, 2.813, no_output
t7, f90, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t7, f91, Unrealizable, 0, 0.000, 0.037, 0.046, 0.256, 3
t7, f92, Realizable, 0, 0.000, 0.048, 0.068, 0.261, 0
t7, f93, Unrealizable, 0, 0.000, 0.057, 0.072, 0.275, 0
t7, f94, Realizable, 0, 0.000, 0.020, 0.030, 0.256, 0
t7, f95, Realizable, 0, 0.000, 0.022, 0.044, 0.259, 0
t7, f96, Stopped, 124, no_output, no_output, 1800.080, 1.161, no_output
t7, f97, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t7, f98, Realizable, 0, 0.000, 0.022, 0.035, 0.258, 0
t7, f99, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0
t7, f100, Realizable, 0, 0.000, 0.054, 0.131, 0.269, 0
t7, f101, Stopped, 124, no_output, no_output, 1800.100, 1.274, no_output
t7, f102, Stopped, 124, no_output, no_output, 1800.100, 1.140, no_output
t7, f103, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t7, f104, Unrealizable, 0, 0.000, 0.043, 0.579, 0.282, 25
t7, f105, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t7, f106, Realizable, 0, 0.000, 0.027, 0.037, 0.256, 0
t7, f107, Realizable, 0, 0.000, 0.026, 0.035, 0.256, 0
t7, f108, Realizable, 0, 0.000, 0.058, 0.157, 0.271, 0
t7, f109, Realizable, 0, 0.000, 0.026, 0.035, 0.256, 0
t7, f110, Stopped, 124, no_output, no_output, 1800.510, 6.644, no_output
t7, f111, Stopped, 124, no_output, no_output, 1800.570, 6.599, no_output
t7, f112, Realizable, 0, 0.000, 0.022, 0.031, 0.256, 0
t7, f113, Stopped, 124, no_output, no_output, 1800.060, 0.710, no_output
t7, f114, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f115, Realizable, 0, 0.000, 0.058, 0.080, 0.261, 0
t7, f116, Realizable, 0, 0.000, 0.062, 0.108, 0.266, 0
t7, f117, Unrealizable, 0, 0.000, 0.083, 338.444, 1.215, 11
t7, f118, Unrealizable, 0, 0.000, 0.075, 0.087, 0.257, 0
t7, f119, Realizable, 0, 0.000, 0.097, 0.111, 0.259, 0
t7, f120, Unrealizable, 0, 0.000, 0.074, 325.879, 0.803, 5
t7, f121, Stopped, 124, no_output, no_output, 1800.200, 2.263, no_output
t7, f122, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t7, f123, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t7, f124, Stopped, 1, no_output, no_output, 477.930, 9.761, no_output
t7, f125, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t7, f126, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0
t7, f127, Stopped, 124, no_output, no_output, 1800.120, 1.477, no_output
t7, f128, Realizable, 0, 0.000, 0.028, 0.090, 0.267, 0
t7, f129, Stopped, 124, no_output, no_output, 1800.640, 8.456, no_output
t7, f130, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t7, f131, Unrealizable, 0, 0.000, 0.064, 0.072, 0.273, 0
t7, f132, Realizable, 0, 0.000, 0.022, 0.104, 0.271, 0
t7, f133, Realizable, 0, 0.000, 0.023, 0.031, 0.256, 0
t7, f134, Unrealizable, 0, 0.000, 0.069, 0.141, 0.270, 0
t7, f135, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t7, f136, Realizable, 0, 0.000, 0.047, 0.057, 0.257, 0
t7, f137, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t7, f138, Stopped, 124, no_output, no_output, 1800.210, 2.615, no_output
t7, f139, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t7, f140, Stopped, 124, no_output, no_output, 1800.270, 3.071, no_output
t7, f141, Unrealizable, 0, 0.000, 0.074, 0.107, 0.264, 0
t7, f142, Realizable, 0, 0.000, 0.023, 0.030, 0.256, 0
t7, f143, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t7, f144, Realizable, 0, 0.000, 0.023, 0.031, 0.256, 0
t7, f145, Stopped, 124, no_output, no_output, 1800.190, 2.481, no_output
t7, f146, Realizable, 0, 0.000, 0.022, 0.060, 0.264, 0
t7, f147, Realizable, 0, 0.000, 0.022, 0.034, 0.257, 0
t7, f148, Realizable, 0, 0.000, 0.026, 0.034, 0.256, 0
t7, f149, Realizable, 0, 0.000, 0.054, 0.065, 0.258, 0
t7, f150, Realizable, 0, 0.000, 0.021, 0.039, 0.260, 0
