Folder, Filename, Result, ExitCode, Time, Memory, subAfSz
syft_3, 035, Stopped, 0, 0.00, 0.04, 3
syft_3, 036, Realizable, 0, 0.00, 0.04, 3
syft_3, 037, Stopped, 0, 0.00, 0.04, 5
syft_3, 038, Stopped, 0, 0.00, 0.04, 3
syft_3, 039, Stopped, 0, 0.00, 0.05, 7
syft_3, 040, Stopped, 0, 0.00, 0.04, 3
syft_3, 041, Stopped, 0, 0.00, 0.05, 3
syft_3, 042, Stopped, 0, 0.00, 0.05, 3
syft_3, 043, Stopped, 0, 0.00, 0.05, 3
syft_3, 044, Stopped, 0, 0.00, 0.05, 5
syft_3, 045, Realizable, 0, 0.00, 0.04, 3
syft_3, 046, Stopped, 0, 0.00, 0.05, 3
syft_3, 047, Stopped, 0, 0.00, 0.04, 3
syft_3, 048, Stopped, 0, 0.00, 0.04, 3
syft_3, 049, Stopped, 0, 0.00, 0.04, 3
syft_3, 050, Stopped, 0, 0.00, 0.04, 5
syft_3, 051, Stopped, 0, 0.00, 0.04, 3
syft_3, 052, Stopped, 0, 0.00, 0.04, 3
syft_3, 053, Stopped, 0, 0.00, 0.04, 3
syft_3, 054, Stopped, 0, 0.00, 0.05, 11
syft_3, 055, Realizable, 0, 0.00, 0.04, 3
syft_3, 056, Stopped, 0, 0.00, 0.04, 3
syft_3, 057, Stopped, 0, 0.00, 0.05, 5
syft_3, 058, Stopped, 0, 0.00, 0.04, 3
syft_3, 059, Stopped, 0, 0.00, 0.04, 3
syft_3, 060, Stopped, 0, 0.00, 0.04, 12
syft_3, 061, Stopped, 0, 0.00, 0.05, 11
syft_3, 062, Stopped, 0, 0.00, 0.04, 3
syft_3, 063, Stopped, 0, 0.00, 0.04, 3
syft_3, 064, Realizable, 0, 0.00, 0.04, 3
syft_3, 065, Stopped, 0, 0.00, 0.04, 3
syft_3, 066, Realizable, 0, 0.00, 0.04, 3
syft_3, 067, Realizable, 0, 0.00, 0.04, 3
syft_3, 068, Realizable, 0, 0.00, 0.04, 3
syft_3, 069, Stopped, 0, 0.00, 0.04, 4
syft_3, 070, Stopped, 0, 0.00, 0.04, 4
syft_3, 071, Stopped, 0, 0.00, 0.04, 3
syft_3, 072, Stopped, 0, 0.00, 0.04, 3
syft_3, 073, Stopped, 0, 0.00, 0.04, 3
syft_3, 074, Stopped, 0, 0.00, 0.04, 3
syft_3, 075, Stopped, 0, 0.00, 0.04, 3
syft_3, 076, Stopped, 0, 0.00, 0.05, 7
syft_3, 077, Stopped, 0, 0.00, 0.04, 4
syft_3, 078, Stopped, 0, 0.00, 0.04, 3
syft_3, 079, Realizable, 0, 0.00, 0.04, 3
syft_3, 080, Realizable, 0, 0.00, 0.04, 3
syft_3, 081, Stopped, 0, 0.00, 0.04, 3
syft_3, 082, Stopped, 0, 0.00, 0.05, 11
syft_3, 083, Stopped, 0, 0.00, 0.05, 7
syft_3, 084, Stopped, 0, 0.00, 0.05, 7
syft_3, 085, Stopped, 0, 0.00, 0.05, 7
syft_3, 086, Stopped, 0, 0.00, 0.04, 3
syft_3, 087, Stopped, 0, 0.00, 0.04, 4
syft_3, 088, Stopped, 0, 0.00, 0.04, 3
syft_3, 089, Realizable, 0, 0.00, 0.04, 3
syft_3, 090, Stopped, 0, 0.00, 0.04, 3
syft_3, 091, Stopped, 0, 0.00, 0.05, 5
syft_3, 092, Stopped, 0, 0.00, 0.04, 3
syft_3, 093, Stopped, 0, 0.00, 0.05, 11
syft_3, 094, Stopped, 0, 0.00, 0.04, 3
syft_3, 095, Stopped, 0, 0.00, 0.04, 3
syft_3, 096, Stopped, 0, 0.00, 0.05, 3
syft_3, 097, Stopped, 0, 0.00, 0.04, 3
syft_3, 098, Stopped, 0, 0.00, 0.04, 3
syft_3, 099, Stopped, 0, 0.00, 0.04, 3
syft_3, 100, Stopped, 0, 0.00, 0.04, 3
syft_3, 101, Stopped, 0, 0.00, 0.05, 3
syft_3, 102, Stopped, 0, 0.00, 0.04, 3
syft_3, 103, Stopped, 0, 0.00, 0.04, 3
syft_3, 104, Stopped, 0, 0.00, 0.04, 3
syft_3, 105, Stopped, 0, 0.00, 0.04, 3
syft_3, 106, Stopped, 0, 0.00, 0.04, 3
syft_3, 107, Realizable, 0, 0.00, 0.04, 3
syft_3, 108, Stopped, 0, 0.00, 0.05, 7
syft_3, 109, Stopped, 0, 0.00, 0.05, 6
syft_3, 110, Stopped, 0, 0.00, 0.04, 3
syft_3, 111, Stopped, 0, 0.00, 0.04, 3
syft_3, 112, Stopped, 0, 0.00, 0.04, 4
syft_3, 113, Stopped, 0, 0.00, 0.04, 3
syft_3, 114, Stopped, 0, 0.00, 0.04, 3
syft_3, 115, Stopped, 0, 0.00, 0.05, 13
syft_3, 116, Stopped, 0, 0.00, 0.05, 5
syft_3, 117, Stopped, 0, 0.00, 0.04, 3
syft_3, 118, Stopped, 0, 0.00, 0.04, 3
syft_3, 119, Stopped, 0, 0.00, 0.04, 3
syft_3, 120, Stopped, 0, 0.00, 0.04, 3
syft_3, 121, Stopped, 0, 0.00, 0.04, 3
syft_3, 122, Stopped, 0, 0.00, 0.04, 3
syft_3, 123, Realizable, 0, 0.00, 0.04, 3
syft_3, 124, Stopped, 0, 0.00, 0.04, 3
syft_3, 125, Stopped, 0, 0.00, 0.04, 3
syft_3, 126, Stopped, 0, 0.00, 0.04, 3
syft_3, 127, Stopped, 0, 0.00, 0.05, 7
syft_3, 128, Stopped, 0, 0.00, 0.05, 11
syft_3, 129, Stopped, 0, 0.00, 0.04, 3
syft_3, 130, Stopped, 0, 0.00, 0.05, 3
syft_3, 131, Stopped, 0, 0.00, 0.04, 3
syft_3, 132, Stopped, 0, 0.00, 0.05, 3
syft_3, 133, Stopped, 0, 0.00, 0.04, 4
syft_3, 134, Stopped, 0, 0.00, 0.04, 3
syft_3, 135, Stopped, 0, 0.00, 0.04, 3
syft_3, 136, Stopped, 0, 0.00, 0.04, 4
syft_3, 137, Stopped, 0, 0.00, 0.04, 3
syft_3, 138, Stopped, 0, 0.00, 0.04, 3
syft_3, 139, Stopped, 0, 0.00, 0.04, 3
syft_3, 140, Stopped, 0, 0.00, 0.05, 3
syft_3, 141, Stopped, 0, 0.00, 0.04, 3
syft_3, 142, Stopped, 0, 0.00, 0.05, 13
syft_3, 143, Stopped, 0, 0.00, 0.04, 3
syft_3, 144, Stopped, 0, 0.00, 0.05, 3
syft_3, 145, Stopped, 0, 0.00, 0.05, 7
syft_3, 146, Stopped, 0, 0.00, 0.05, 3
syft_3, 147, Stopped, 0, 0.00, 0.04, 3
syft_3, 148, Stopped, 0, 0.00, 0.04, 3
syft_3, 149, Stopped, 0, 0.00, 0.04, 3
syft_3, 150, Realizable, 0, 0.00, 0.04, 3
syft_3, 151, Stopped, 0, 0.00, 0.05, 11
syft_3, 152, Realizable, 0, 0.00, 0.04, 3
syft_3, 153, Stopped, 0, 0.00, 0.05, 3
syft_3, 154, Stopped, 0, 0.00, 0.04, 3
syft_3, 155, Stopped, 0, 0.00, 0.05, 3
syft_3, 156, Stopped, 0, 0.00, 0.04, 4
syft_3, 157, Stopped, 0, 0.00, 0.05, 11
syft_3, 158, Realizable, 0, 0.00, 0.04, 3
syft_3, 159, Stopped, 0, 0.00, 0.05, 7
syft_3, 160, Stopped, 0, 0.00, 0.04, 3
syft_3, 161, Stopped, 0, 0.00, 0.04, 3
syft_3, 162, Stopped, 0, 0.00, 0.04, 3
syft_3, 163, Stopped, 0, 0.00, 0.04, 3
syft_3, 164, Stopped, 0, 0.00, 0.05, 3
syft_3, 165, Stopped, 0, 0.00, 0.04, 3
syft_3, 166, Stopped, 0, 0.00, 0.05, 11
syft_3, 167, Realizable, 0, 0.00, 0.04, 3
syft_3, 168, Stopped, 0, 0.00, 0.04, 4
syft_3, 169, Stopped, 0, 0.00, 0.04, 3
syft_3, 170, Stopped, 0, 0.00, 0.04, 3
syft_3, 171, Stopped, 0, 0.00, 0.05, 11
syft_3, 172, Stopped, 0, 0.00, 0.04, 3
syft_3, 173, Stopped, 0, 0.00, 0.04, 3
syft_3, 174, Stopped, 0, 0.00, 0.04, 3
syft_3, 175, Stopped, 0, 0.00, 0.05, 3
syft_3, 176, Realizable, 0, 0.00, 0.04, 3
syft_3, 177, Stopped, 0, 0.00, 0.04, 3
syft_3, 178, Stopped, 0, 0.00, 0.04, 3
syft_3, 179, Stopped, 0, 0.00, 0.04, 3
syft_3, 180, Realizable, 0, 0.00, 0.04, 3
syft_3, 181, Stopped, 0, 0.00, 0.04, 5
syft_3, 182, Stopped, 0, 0.00, 0.05, 3
syft_3, 183, Stopped, 0, 0.00, 0.04, 3
syft_3, 184, Stopped, 0, 0.00, 0.05, 7
syft_3, 185, Stopped, 0, 0.00, 0.04, 3
syft_3, 186, Stopped, 0, 0.00, 0.04, 3
syft_3, 187, Stopped, 0, 0.00, 0.04, 3
syft_3, 188, Stopped, 0, 0.00, 0.05, 3
syft_3, 189, Stopped, 0, 0.00, 0.04, 3
syft_3, 190, Realizable, 0, 0.00, 0.04, 3
syft_3, 191, Stopped, 0, 0.00, 0.04, 3
syft_3, 192, Realizable, 0, 0.00, 0.04, 3
syft_3, 193, Stopped, 0, 0.00, 0.05, 11
syft_3, 194, Stopped, 0, 0.00, 0.04, 3
syft_3, 195, Stopped, 0, 0.00, 0.05, 11
syft_3, 196, Stopped, 0, 0.00, 0.04, 3
syft_3, 197, Stopped, 0, 0.00, 0.04, 3
syft_3, 198, Stopped, 0, 0.00, 0.04, 3
syft_3, 199, Stopped, 0, 0.00, 0.05, 5
syft_3, 200, Stopped, 0, 0.00, 0.04, 3
syft_4, 001, Stopped, 0, 0.00, 0.04, 4
syft_4, 002, Stopped, 0, 0.00, 0.04, 4
syft_4, 003, Realizable, 0, 0.00, 0.04, 4
syft_4, 004, Stopped, 0, 0.00, 0.04, 5
syft_4, 005, Stopped, 0, 0.00, 0.04, 4
syft_4, 006, Stopped, 0, 0.00, 0.05, 4
syft_4, 007, Stopped, 0, 0.00, 0.05, 8
syft_4, 008, Stopped, 0, 0.00, 0.04, 4
syft_4, 009, Stopped, 0, 0.00, 0.04, 5
syft_4, 010, Stopped, 0, 0.00, 0.04, 4
syft_4, 011, Stopped, 0, 0.00, 0.05, 12
syft_4, 012, Stopped, 0, 0.00, 0.04, 4
syft_4, 013, Stopped, 0, 0.00, 0.04, 4
syft_4, 014, Stopped, 0, 0.00, 0.04, 6
syft_4, 015, Stopped, 0, 0.00, 0.05, 4
syft_4, 016, Stopped, 0, 0.00, 0.04, 4
syft_4, 017, Stopped, 0, 0.00, 0.05, 7
syft_4, 018, Stopped, 0, 0.00, 0.04, 4
syft_4, 019, Stopped, 0, 0.00, 0.04, 4
syft_4, 020, Stopped, 0, 0.00, 0.04, 5
syft_4, 021, Stopped, 0, 0.00, 0.05, 8
syft_4, 022, Stopped, 0, 0.00, 0.04, 4
syft_4, 023, Stopped, 0, 0.00, 0.04, 4
syft_4, 024, Stopped, 0, 0.00, 0.04, 6
syft_4, 025, Stopped, 0, 0.00, 0.05, 12
syft_4, 026, Stopped, 0, 0.00, 0.04, 4
syft_4, 027, Stopped, 0, 0.00, 0.05, 9
syft_4, 028, Stopped, 0, 0.00, 0.04, 4
syft_4, 029, Stopped, 0, 0.00, 0.04, 5
syft_4, 030, Stopped, 0, 0.00, 0.04, 4
syft_4, 031, Stopped, 0, 0.00, 0.05, 4
syft_4, 032, Stopped, 0, 0.00, 0.04, 4
syft_4, 033, Stopped, 0, 0.00, 0.04, 4
syft_4, 034, Stopped, 0, 0.00, 0.04, 4
syft_4, 035, Stopped, 0, 0.00, 0.04, 4
syft_4, 036, Stopped, 0, 0.00, 0.04, 4
syft_4, 037, Stopped, 0, 0.00, 0.04, 4
syft_4, 038, Stopped, 0, 0.00, 0.04, 4
syft_4, 039, Stopped, 0, 0.00, 0.04, 4
syft_4, 040, Stopped, 0, 0.00, 0.04, 4
syft_4, 041, Stopped, 0, 0.00, 0.04, 4
syft_4, 042, Stopped, 0, 0.00, 0.05, 21
syft_4, 043, Stopped, 0, 0.00, 0.05, 8
syft_4, 044, Stopped, 0, 0.00, 0.05, 4
syft_4, 045, Stopped, 0, 0.00, 0.04, 4
syft_4, 046, Stopped, 0, 0.00, 0.04, 4
syft_4, 047, Stopped, 0, 0.00, 0.04, 5
syft_4, 048, Stopped, 0, 0.00, 0.04, 5
syft_4, 049, Stopped, 0, 0.00, 0.04, 4
syft_4, 050, Stopped, 0, 0.00, 0.04, 5
syft_4, 051, Stopped, 0, 0.00, 0.04, 4
syft_4, 052, Stopped, 0, 0.00, 0.05, 8
syft_4, 053, Stopped, 0, 0.00, 0.04, 4
syft_4, 054, Stopped, 0, 0.00, 0.04, 5
syft_4, 055, Stopped, 0, 0.00, 0.04, 4
syft_4, 056, Stopped, 0, 0.00, 0.04, 4
syft_4, 057, Stopped, 0, 0.00, 0.04, 4
syft_4, 058, Stopped, 0, 0.00, 0.04, 4
syft_4, 059, Stopped, 0, 0.00, 0.05, 6
syft_4, 060, Stopped, 0, 0.00, 0.04, 4
syft_4, 061, Stopped, 0, 0.00, 0.04, 4
syft_4, 062, Stopped, 0, 0.00, 0.04, 4
syft_4, 063, Stopped, 0, 0.00, 0.05, 6
syft_4, 064, Stopped, 0, 0.00, 0.04, 4
syft_4, 065, Stopped, 0, 0.00, 0.05, 4
syft_4, 066, Stopped, 0, 0.00, 0.04, 4
syft_4, 067, Stopped, 0, 0.00, 0.04, 4
syft_4, 068, Stopped, 0, 0.00, 0.04, 5
syft_4, 069, Stopped, 0, 0.00, 0.04, 4
syft_4, 070, Stopped, 0, 0.00, 0.04, 4
syft_4, 071, Stopped, 0, 0.00, 0.04, 5
syft_4, 072, Stopped, 0, 0.00, 0.04, 4
syft_4, 073, Stopped, 0, 0.00, 0.05, 8
syft_4, 074, Stopped, 0, 0.00, 0.05, 4
syft_4, 075, Stopped, 0, 0.00, 0.04, 4
syft_4, 076, Stopped, 0, 0.00, 0.05, 10
syft_4, 077, Stopped, 0, 0.00, 0.04, 4
syft_4, 078, Stopped, 0, 0.00, 0.05, 7
syft_4, 079, Stopped, 0, 0.00, 0.04, 4
syft_4, 080, Stopped, 0, 0.00, 0.04, 4
syft_4, 081, Stopped, 0, 0.00, 0.04, 5
syft_4, 082, Stopped, 0, 0.00, 0.04, 4
syft_4, 083, Stopped, 0, 0.00, 0.04, 5
syft_4, 084, Stopped, 0, 0.00, 0.05, 12
syft_4, 085, Stopped, 0, 0.00, 0.05, 12
syft_4, 086, Stopped, 0, 0.00, 0.04, 4
syft_4, 087, Stopped, 0, 0.00, 0.05, 4
syft_4, 088, Stopped, 0, 0.00, 0.05, 12
syft_4, 089, Stopped, 0, 0.00, 0.04, 5
syft_4, 090, Stopped, 0, 0.00, 0.04, 4
syft_4, 091, Stopped, 0, 0.00, 0.04, 4
syft_4, 092, Stopped, 0, 0.00, 0.04, 4
syft_4, 093, Stopped, 0, 0.00, 0.04, 4
syft_4, 094, Stopped, 0, 0.00, 0.05, 6
syft_4, 095, Stopped, 0, 0.00, 0.05, 8
syft_4, 096, Stopped, 0, 0.00, 0.05, 4
syft_4, 097, Stopped, 0, 0.00, 0.04, 4
syft_4, 098, Stopped, 0, 0.00, 0.04, 5
syft_4, 099, Stopped, 0, 0.00, 0.04, 4
syft_4, 100, Stopped, 0, 0.00, 0.04, 4
syft_4, 101, Stopped, 0, 0.00, 0.04, 4
syft_4, 102, Stopped, 0, 0.00, 0.05, 4
syft_4, 103, Stopped, 0, 0.00, 0.04, 4
syft_4, 104, Stopped, 0, 0.00, 0.04, 4
syft_4, 105, Stopped, 0, 0.00, 0.05, 4
syft_4, 106, Stopped, 0, 0.00, 0.04, 4
syft_4, 107, Realizable, 0, 0.00, 0.04, 4
syft_4, 108, Stopped, 0, 0.00, 0.04, 12
syft_4, 109, Stopped, 0, 0.00, 0.05, 12
syft_4, 110, Stopped, 0, 0.00, 0.04, 4
syft_4, 111, Stopped, 0, 0.00, 0.04, 4
syft_4, 112, Stopped, 0, 0.00, 0.04, 4
syft_4, 113, Stopped, 0, 0.00, 0.05, 4
syft_4, 114, Stopped, 0, 0.00, 0.04, 4
syft_4, 115, Stopped, 0, 0.00, 0.04, 4
syft_4, 116, Realizable, 0, 0.00, 0.04, 4
syft_4, 117, Stopped, 0, 0.00, 0.05, 6
syft_4, 118, Stopped, 0, 0.00, 0.04, 4
syft_4, 119, Stopped, 0, 0.00, 0.04, 4
syft_4, 120, Realizable, 0, 0.00, 0.04, 4
syft_4, 121, Stopped, 0, 0.00, 0.04, 4
syft_4, 122, Stopped, 0, 0.00, 0.04, 4
syft_4, 123, Stopped, 0, 0.00, 0.04, 4
syft_4, 124, Stopped, 0, 0.00, 0.05, 8
syft_4, 125, Stopped, 0, 0.00, 0.05, 10
syft_4, 126, Stopped, 0, 0.00, 0.04, 4
syft_4, 127, Stopped, 0, 0.00, 0.05, 4
syft_4, 128, Stopped, 0, 0.00, 0.04, 6
syft_4, 129, Stopped, 0, 0.00, 0.05, 4
syft_4, 130, Stopped, 0, 0.00, 0.04, 4
syft_4, 131, Stopped, 0, 0.00, 0.04, 4
syft_4, 132, Stopped, 0, 0.00, 0.05, 4
syft_4, 133, Stopped, 0, 0.00, 0.04, 4
syft_4, 134, Stopped, 0, 0.00, 0.05, 12
syft_4, 135, Stopped, 0, 0.00, 0.05, 12
syft_4, 136, Stopped, 0, 0.00, 0.04, 4
syft_4, 137, Stopped, 0, 0.00, 0.04, 5
syft_4, 138, Stopped, 0, 0.00, 0.04, 4
syft_4, 139, Stopped, 0, 0.00, 0.04, 4
syft_4, 140, Stopped, 0, 0.00, 0.04, 4
syft_4, 141, Stopped, 0, 0.00, 0.04, 4
syft_4, 142, Stopped, 0, 0.00, 0.04, 5
syft_4, 143, Stopped, 0, 0.00, 0.05, 4
syft_4, 144, Stopped, 0, 0.00, 0.04, 4
syft_4, 145, Realizable, 0, 0.00, 0.04, 4
syft_4, 146, Stopped, 0, 0.00, 0.04, 4
syft_4, 147, Stopped, 0, 0.00, 0.04, 4
syft_4, 148, Stopped, 0, 0.00, 0.04, 4
syft_4, 149, Stopped, 0, 0.00, 0.05, 4
syft_4, 150, Stopped, 0, 0.00, 0.04, 4
syft_4, 151, Stopped, 0, 0.00, 0.05, 8
syft_4, 152, Stopped, 0, 0.00, 0.04, 4
syft_4, 153, Stopped, 0, 0.00, 0.04, 4
syft_4, 154, Stopped, 0, 0.00, 0.04, 4
syft_4, 155, Stopped, 0, 0.00, 0.04, 4
syft_4, 156, Stopped, 0, 0.00, 0.04, 4
syft_4, 157, Stopped, 0, 0.00, 0.05, 8
syft_4, 158, Stopped, 0, 0.00, 0.04, 4
syft_4, 159, Stopped, 0, 0.00, 0.04, 4
syft_4, 160, Stopped, 0, 0.00, 0.04, 4
syft_4, 161, Stopped, 0, 0.00, 0.05, 12
syft_4, 162, Stopped, 0, 0.00, 0.04, 4
syft_4, 163, Realizable, 0, 0.00, 0.04, 4
syft_4, 164, Stopped, 0, 0.00, 0.05, 10
syft_4, 165, Stopped, 0, 0.00, 0.05, 9
syft_4, 166, Stopped, 0, 0.00, 0.04, 5
syft_4, 167, Stopped, 0, 0.00, 0.04, 4
syft_4, 168, Stopped, 0, 0.00, 0.05, 8
syft_4, 169, Stopped, 0, 0.00, 0.04, 4
syft_4, 170, Stopped, 0, 0.00, 0.04, 4
syft_4, 171, Stopped, 0, 0.00, 0.05, 6
syft_4, 172, Stopped, 0, 0.00, 0.04, 4
syft_4, 173, Stopped, 0, 0.00, 0.05, 4
syft_4, 174, Stopped, 0, 0.00, 0.04, 4
syft_4, 175, Stopped, 0, 0.00, 0.04, 4
syft_4, 176, Realizable, 0, 0.00, 0.04, 4
syft_4, 177, Stopped, 0, 0.00, 0.04, 4
syft_4, 178, Stopped, 0, 0.00, 0.04, 4
syft_4, 179, Stopped, 0, 0.00, 0.04, 4
syft_4, 180, Stopped, 0, 0.00, 0.05, 4
syft_4, 181, Stopped, 0, 0.00, 0.04, 5
syft_4, 182, Stopped, 0, 0.00, 0.04, 4
syft_4, 183, Stopped, 0, 0.00, 0.04, 4
syft_4, 184, Stopped, 0, 0.00, 0.05, 4
syft_4, 185, Stopped, 0, 0.00, 0.04, 4
syft_4, 186, Stopped, 0, 0.00, 0.05, 4
syft_4, 187, Stopped, 0, 0.00, 0.04, 8
syft_4, 188, Stopped, 0, 0.00, 0.05, 6
syft_4, 189, Stopped, 0, 0.00, 0.04, 4
syft_4, 190, Stopped, 0, 0.00, 0.04, 4
syft_4, 191, Stopped, 0, 0.00, 0.04, 5
syft_4, 192, Realizable, 0, 0.00, 0.04, 4
syft_4, 193, Stopped, 0, 0.00, 0.04, 12
syft_4, 194, Stopped, 0, 0.00, 0.04, 5
syft_4, 195, Stopped, 0, 0.00, 0.04, 4
syft_4, 196, Stopped, 0, 0.00, 0.04, 4
syft_4, 197, Stopped, 0, 0.00, 0.04, 4
syft_4, 198, Stopped, 0, 0.00, 0.04, 4
syft_4, 199, Stopped, 0, 0.00, 0.05, 4
syft_4, 200, Stopped, 0, 0.00, 0.04, 4
syft_5, 001, Stopped, 0, 0.00, 0.05, 13
syft_5, 002, Stopped, 0, 0.00, 0.04, 5
syft_5, 003, Stopped, 0, 0.00, 0.04, 5
syft_5, 004, Stopped, 0, 0.00, 0.04, 5
syft_5, 005, Stopped, 0, 0.00, 0.04, 5
syft_5, 006, Stopped, 0, 0.00, 0.05, 5
syft_5, 007, Stopped, 0, 0.00, 0.04, 5
syft_5, 008, Stopped, 0, 0.00, 0.04, 5
syft_5, 009, Stopped, 0, 0.00, 0.04, 6
syft_5, 010, Stopped, 0, 0.00, 0.04, 5
syft_5, 011, Stopped, 0, 0.00, 0.04, 5
syft_5, 012, Stopped, 0, 0.00, 0.04, 5
syft_5, 013, Stopped, 0, 0.00, 0.04, 5
syft_5, 014, Stopped, 0, 0.00, 0.05, 9
syft_5, 015, Stopped, 0, 0.00, 0.05, 5
syft_5, 016, Stopped, 0, 0.00, 0.04, 5
syft_5, 017, Stopped, 0, 0.00, 0.04, 5
syft_5, 018, Stopped, 0, 0.00, 0.05, 7
syft_5, 019, Stopped, 0, 0.00, 0.04, 5
syft_5, 020, Stopped, 0, 0.00, 0.04, 5
syft_5, 021, Stopped, 0, 0.00, 0.04, 5
syft_5, 022, Stopped, 0, 0.00, 0.05, 13
syft_5, 023, Stopped, 0, 0.00, 0.04, 5
syft_5, 024, Stopped, 0, 0.00, 0.04, 5
syft_5, 025, Stopped, 0, 0.00, 0.04, 6
syft_5, 026, Stopped, 0, 0.00, 0.04, 5
syft_5, 027, Stopped, 0, 0.00, 0.04, 7
syft_5, 028, Stopped, 0, 0.00, 0.04, 5
syft_5, 029, Stopped, 0, 0.00, 0.04, 5
syft_5, 030, Stopped, 0, 0.00, 0.04, 5
syft_5, 031, Stopped, 0, 0.00, 0.05, 9
syft_5, 032, Stopped, 0, 0.00, 0.04, 5
syft_5, 033, Stopped, 0, 0.00, 0.04, 5
syft_5, 034, Stopped, 0, 0.00, 0.04, 5
syft_5, 035, Stopped, 0, 0.00, 0.04, 6
syft_5, 036, Stopped, 0, 0.00, 0.04, 6
syft_5, 037, Stopped, 0, 0.00, 0.04, 5
syft_5, 038, Stopped, 0, 0.00, 0.04, 5
syft_5, 039, Stopped, 0, 0.00, 0.04, 5
syft_5, 040, Stopped, 0, 0.00, 0.05, 7
syft_5, 041, Stopped, 0, 0.00, 0.05, 5
syft_5, 042, Stopped, 0, 0.00, 0.04, 5
syft_5, 043, Stopped, 0, 0.00, 0.04, 5
syft_5, 044, Stopped, 0, 0.00, 0.04, 5
syft_5, 045, Stopped, 0, 0.00, 0.04, 5
syft_5, 046, Stopped, 0, 0.00, 0.04, 5
syft_5, 047, Stopped, 0, 0.00, 0.04, 5
syft_5, 048, Stopped, 0, 0.00, 0.05, 7
syft_5, 049, Stopped, 0, 0.00, 0.05, 5
syft_5, 050, Stopped, 0, 0.00, 0.04, 5
syft_5, 051, Stopped, 0, 0.00, 0.05, 9
syft_5, 052, Stopped, 0, 0.00, 0.05, 19
syft_5, 053, Stopped, 0, 0.00, 0.04, 5
syft_5, 054, Stopped, 0, 0.00, 0.05, 5
syft_5, 055, Stopped, 0, 0.00, 0.04, 5
syft_5, 056, Stopped, 0, 0.00, 0.05, 9
syft_5, 057, Stopped, 0, 0.00, 0.04, 6
syft_5, 058, Stopped, 0, 0.00, 0.04, 5
syft_5, 059, Stopped, 0, 0.00, 0.04, 5
syft_5, 060, Stopped, 0, 0.00, 0.04, 5
syft_5, 061, Stopped, 0, 0.00, 0.04, 5
syft_5, 062, Stopped, 0, 0.00, 0.05, 9
syft_5, 063, Stopped, 0, 0.00, 0.05, 17
syft_5, 064, Stopped, 0, 0.00, 0.05, 13
syft_5, 065, Stopped, 0, 0.00, 0.04, 5
syft_5, 066, Stopped, 0, 0.00, 0.04, 5
syft_5, 067, Stopped, 0, 0.00, 0.05, 13
syft_5, 068, Stopped, 0, 0.00, 0.04, 7
syft_5, 069, Stopped, 0, 0.00, 0.04, 5
syft_5, 070, Stopped, 0, 0.00, 0.04, 5
syft_5, 071, Stopped, 0, 0.00, 0.04, 5
syft_5, 072, Stopped, 0, 0.00, 0.04, 5
syft_5, 073, Stopped, 0, 0.00, 0.04, 5
syft_5, 074, Stopped, 0, 0.00, 0.04, 5
syft_5, 075, Stopped, 0, 0.00, 0.04, 6
syft_5, 076, Stopped, 0, 0.00, 0.05, 13
syft_5, 077, Stopped, 0, 0.00, 0.04, 5
syft_5, 078, Stopped, 0, 0.00, 0.04, 7
syft_5, 079, Stopped, 0, 0.00, 0.05, 8
syft_5, 080, Stopped, 0, 0.00, 0.05, 7
syft_5, 081, Stopped, 0, 0.00, 0.05, 10
syft_5, 082, Stopped, 0, 0.00, 0.04, 6
syft_5, 083, Stopped, 0, 0.00, 0.04, 6
syft_5, 084, Stopped, 0, 0.00, 0.04, 6
syft_5, 085, Stopped, 0, 0.00, 0.05, 9
syft_5, 086, Stopped, 0, 0.00, 0.04, 5
syft_5, 087, Stopped, 0, 0.00, 0.04, 5
syft_5, 088, Stopped, 0, 0.00, 0.04, 5
syft_5, 089, Stopped, 0, 0.00, 0.04, 5
syft_5, 090, Stopped, 0, 0.00, 0.04, 5
syft_5, 091, Stopped, 0, 0.00, 0.04, 5
syft_5, 092, Stopped, 0, 0.00, 0.04, 5
syft_5, 093, Stopped, 0, 0.00, 0.05, 16
syft_5, 094, Stopped, 0, 0.00, 0.04, 6
syft_5, 095, Stopped, 0, 0.00, 0.05, 11
syft_5, 096, Realizable, 0, 0.00, 0.04, 5
syft_5, 097, Stopped, 0, 0.00, 0.04, 5
syft_5, 098, Stopped, 0, 0.00, 0.05, 9
syft_5, 099, Stopped, 0, 0.00, 0.04, 7
syft_5, 100, Stopped, 0, 0.00, 0.04, 5
syft_5, 101, Stopped, 0, 0.00, 0.05, 7
syft_5, 102, Stopped, 0, 0.00, 0.04, 5
syft_5, 103, Stopped, 0, 0.00, 0.05, 13
syft_5, 104, Stopped, 0, 0.00, 0.04, 5
syft_5, 105, Stopped, 0, 0.00, 0.04, 5
syft_5, 106, Stopped, 0, 0.00, 0.04, 5
syft_5, 107, Stopped, 0, 0.00, 0.05, 9
syft_5, 108, Stopped, 0, 0.00, 0.04, 5
syft_5, 109, Stopped, 0, 0.00, 0.04, 5
syft_5, 110, Stopped, 0, 0.00, 0.04, 5
syft_5, 111, Stopped, 0, 0.00, 0.05, 9
syft_5, 112, Stopped, 0, 0.00, 0.04, 5
syft_5, 113, Stopped, 0, 0.00, 0.04, 5
syft_5, 114, Stopped, 0, 0.00, 0.05, 7
syft_5, 115, Stopped, 0, 0.00, 0.04, 5
