Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz, subAfNum, checkAllRealTime, checkAllRealRes, dfaCombRes
syft_1, 110, Realizable, 0, 0.000, 0.023, 0.028, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 111, Realizable, 0, 0.000, 0.024, 0.028, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 112, Unrealizable, 0, 0.000, 0.105, 0.117, 0.300, 3, 18, 0.039, unrealAt_subAf_1, no_output
syft_1, 113, Unrealizable, 0, 0.000, 0.107, 0.122, 0.300, 3, 17, 0.044, unrealAt_subAf_1, no_output
syft_1, 114, Realizable, 0, 0.000, 0.023, 0.028, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 115, Realizable, 0, 0.000, 0.026, 0.030, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 116, Realizable, 0, 0.000, 0.019, 0.023, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 117, Unrealizable, 0, 0.000, 0.079, 0.093, 0.301, 5, 1, no_output, no_output, no_output
syft_1, 118, Realizable, 0, 0.000, 0.019, 0.023, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 119, Realizable, 0, 0.000, 0.020, 0.023, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 120, Unrealizable, 0, 0.000, 0.087, 0.204, 0.305, 5, 1, no_output, no_output, no_output
syft_1, 121, Unrealizable, 0, 0.000, 0.246, 0.297, 0.368, 3, 13, 0.219, unrealAt_subAf_7, no_output
syft_1, 122, Unrealizable, 0, 0.000, 0.239, 0.290, 0.368, 3, 14, 0.213, unrealAt_subAf_7, no_output
syft_1, 123, Unrealizable, 0, 0.000, 0.076, 0.089, 0.299, 3, 11, 0.040, unrealAt_subAf_1, no_output
syft_1, 124, Unrealizable, 0, 0.000, 0.231, 0.281, 0.368, 3, 13, 0.208, unrealAt_subAf_7, no_output
syft_1, 125, Unrealizable, 0, 0.000, 0.235, 0.284, 0.368, 3, 13, 0.210, unrealAt_subAf_7, no_output
syft_1, 126, Realizable, 0, 0.000, 0.027, 0.032, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 127, Unrealizable, 0, 0.000, 0.091, 0.107, 0.299, 3, 19, 0.048, unrealAt_subAf_1, no_output
syft_1, 128, Realizable, 0, 0.000, 0.024, 0.029, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 129, Unrealizable, 0, 0.000, 0.233, 0.286, 0.368, 3, 13, 0.211, unrealAt_subAf_7, no_output
syft_1, 130, Realizable, 0, 0.000, 0.027, 0.032, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 131, Realizable, 0, 0.000, 0.028, 0.033, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 132, Realizable, 0, 0.000, 0.023, 0.028, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 133, Unrealizable, 0, 0.000, 0.080, 0.094, 0.299, 3, 13, 0.042, unrealAt_subAf_1, no_output
syft_1, 134, Realizable, 0, 0.000, 0.023, 0.027, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 135, Realizable, 0, 0.000, 0.029, 0.034, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 136, Unrealizable, 0, 0.000, 0.117, 0.229, 0.302, 5, 1, no_output, no_output, no_output
syft_1, 137, Unrealizable, 0, 0.000, 0.147, 0.167, 0.300, 3, 16, 0.081, unrealAt_subAf_2, no_output
syft_1, 138, Realizable, 0, 0.000, 0.026, 0.030, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 139, Unrealizable, 0, 0.000, 0.114, 0.129, 0.300, 3, 19, 0.044, unrealAt_subAf_1, no_output
syft_1, 140, Unrealizable, 0, 0.000, 0.139, 0.159, 0.300, 3, 12, 0.080, unrealAt_subAf_2, no_output
syft_1, 141, Unrealizable, 0, 0.000, 0.240, 0.294, 0.368, 3, 13, 0.214, unrealAt_subAf_7, no_output
syft_1, 142, Realizable, 0, 0.000, 0.023, 0.027, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 143, Unrealizable, 0, 0.000, 0.237, 0.289, 0.368, 3, 14, 0.216, unrealAt_subAf_7, no_output
syft_1, 144, Realizable, 0, 0.000, 0.024, 0.028, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 145, Realizable, 0, 0.000, 0.029, 0.033, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 146, Unrealizable, 0, 0.000, 0.134, 0.154, 0.300, 3, 12, 0.081, unrealAt_subAf_2, no_output
syft_1, 147, Realizable, 0, 0.000, 0.030, 0.034, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 148, Unrealizable, 0, 0.000, 0.116, 0.134, 0.301, 5, 1, no_output, no_output, no_output
syft_1, 149, Realizable, 0, 0.000, 0.024, 0.029, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 150, Unrealizable, 0, 0.000, 0.239, 0.294, 0.368, 3, 14, 0.211, unrealAt_subAf_7, no_output
syft_1, 151, Unrealizable, 0, 0.000, 0.140, 0.160, 0.300, 3, 11, 0.080, unrealAt_subAf_2, no_output
syft_1, 152, Unrealizable, 0, 0.000, 0.088, 0.104, 0.299, 3, 19, 0.046, unrealAt_subAf_1, no_output
syft_1, 153, Unrealizable, 0, 0.000, 0.085, 0.100, 0.299, 3, 13, 0.044, unrealAt_subAf_1, no_output
syft_1, 154, Unrealizable, 0, 0.000, 0.135, 0.155, 0.300, 3, 15, 0.077, unrealAt_subAf_2, no_output
syft_1, 155, Unrealizable, 0, 0.000, 0.074, 0.087, 0.299, 3, 13, 0.040, unrealAt_subAf_1, no_output
syft_1, 156, Realizable, 0, 0.000, 0.020, 0.024, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 157, Unrealizable, 0, 0.000, 0.079, 0.090, 0.300, 3, 17, 0.032, unrealAt_subAf_1, no_output
syft_1, 158, Unrealizable, 0, 0.000, 0.096, 0.110, 0.300, 3, 15, 0.053, unrealAt_subAf_2, no_output
syft_1, 159, Realizable, 0, 0.000, 0.017, 0.021, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 160, Realizable, 0, 0.000, 0.020, 0.024, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 161, Unrealizable, 0, 0.000, 0.119, 0.235, 0.302, 5, 1, no_output, no_output, no_output
syft_1, 162, Realizable, 0, 0.000, 0.031, 0.036, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 163, Realizable, 0, 0.000, 0.025, 0.029, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 164, Unrealizable, 0, 0.000, 0.153, 0.175, 0.300, 3, 20, 0.086, unrealAt_subAf_2, no_output
syft_1, 165, Unrealizable, 0, 0.000, 0.121, 0.140, 0.301, 5, 1, no_output, no_output, no_output
syft_1, 166, Unrealizable, 0, 0.000, 0.123, 0.165, 0.301, 5, 1, no_output, no_output, no_output
syft_1, 167, Unrealizable, 0, 0.000, 0.082, 0.098, 0.299, 3, 11, 0.045, unrealAt_subAf_1, no_output
syft_1, 168, Realizable, 0, 0.000, 0.032, 0.037, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 169, Realizable, 0, 0.000, 0.026, 0.031, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 170, Unrealizable, 0, 0.000, 0.144, 0.164, 0.300, 3, 15, 0.080, unrealAt_subAf_2, no_output
syft_1, 171, Unrealizable, 0, 0.000, 0.115, 0.133, 0.301, 5, 1, no_output, no_output, no_output
syft_1, 172, Unrealizable, 0, 0.000, 0.116, 0.154, 0.301, 5, 1, no_output, no_output, no_output
syft_1, 173, Unrealizable, 0, 0.000, 0.110, 0.123, 0.300, 3, 17, 0.045, unrealAt_subAf_1, no_output
syft_1, 174, Realizable, 0, 0.000, 0.029, 0.034, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 175, Unrealizable, 0, 0.000, 0.076, 0.090, 0.299, 3, 11, 0.040, unrealAt_subAf_1, no_output
syft_1, 176, Unrealizable, 0, 0.000, 0.141, 0.161, 0.300, 3, 16, 0.081, unrealAt_subAf_2, no_output
syft_1, 177, Unrealizable, 0, 0.000, 0.141, 0.161, 0.300, 3, 11, 0.080, unrealAt_subAf_2, no_output
syft_1, 178, Unrealizable, 0, 0.000, 0.080, 0.095, 0.299, 3, 11, 0.042, unrealAt_subAf_1, no_output
syft_1, 179, Realizable, 0, 0.000, 0.027, 0.031, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 180, Unrealizable, 0, 0.000, 0.130, 0.150, 0.300, 3, 12, 0.080, unrealAt_subAf_2, no_output
syft_1, 181, Unrealizable, 0, 0.000, 0.126, 0.251, 0.302, 5, 1, no_output, no_output, no_output
syft_1, 182, Realizable, 0, 0.000, 0.024, 0.028, 0.256, 0, byPreprocess, no_output, no_output, no_output
