Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz, subAfNum, checkAllRealTime, checkAllRealRes, dfaCombRes
syft_1, 171, Unrealizable, 0, 0.000, 0.068, 0.080, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 172, Unrealizable, 0, 0.000, 0.058, 0.080, 0.258, 5, may_error, no_output, no_output, no_output
syft_1, 173, Unrealizable, 0, 0.000, 0.056, 0.104, 0.262, 4, may_error, no_output, no_output, no_output
syft_1, 174, Realizable, 0, 0.000, 0.025, 0.041, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 175, Unrealizable, 0, 0.000, 0.037, 0.047, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 176, Unrealizable, 0, 0.000, 0.055, 0.073, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 177, Unrealizable, 0, 0.000, 0.056, 0.066, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 178, Unrealizable, 0, 0.000, 0.038, 0.049, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 179, Realizable, 0, 0.000, 0.021, 0.033, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 180, Unrealizable, 0, 0.000, 0.056, 0.067, 0.256, 5, may_error, no_output, no_output, no_output
syft_1, 181, Unrealizable, 0, 0.000, 0.084, 0.157, 0.267, 5, may_error, no_output, no_output, no_output
syft_1, 182, Realizable, 0, 0.000, 0.029, 0.042, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 183, Realizable, 0, 0.000, 0.033, 0.055, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 184, Realizable, 0, 0.000, 0.031, 0.044, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 185, Realizable, 0, 0.000, 0.032, 0.045, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 186, Realizable, 0, 0.000, 0.028, 0.040, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 187, Realizable, 0, 0.000, 0.033, 0.047, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 188, Realizable, 0, 0.000, 0.031, 0.043, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 189, Realizable, 0, 0.000, 0.030, 0.043, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 190, Unrealizable, 0, 0.000, 0.047, 0.062, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 191, Realizable, 0, 0.000, 0.032, 0.058, 0.260, 0, may_error, no_output, no_output, no_output
syft_1, 192, Unrealizable, 0, 0.000, 0.080, 0.093, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 193, Realizable, 0, 0.000, 0.031, 0.044, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 194, Unrealizable, 0, 0.000, 0.078, 0.095, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 195, Unrealizable, 0, 0.000, 0.074, 0.097, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 196, Realizable, 0, 0.000, 0.032, 0.047, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 197, Realizable, 0, 0.000, 0.029, 0.042, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 198, Realizable, 0, 0.000, 0.025, 0.037, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 199, Realizable, 0, 0.000, 0.030, 0.056, 0.260, 0, may_error, no_output, no_output, no_output
syft_1, 200, Realizable, 0, 0.000, 0.028, 0.040, 0.256, 0, may_error, no_output, no_output, no_output
syft_2, 001, Unrealizable, 0, 0.000, 0.080, 0.493, 0.284, 5, may_error, no_output, no_output, no_output
syft_2, 002, Realizable, 0, 0.000, 0.027, 0.039, 0.256, 0, may_error, no_output, no_output, no_output
